interview__key;date_q;hh_02;settlement;members;memnal;weight;fdpurch;fdcons;fdout;Z1;nfdpurch;nonfdgif;durble;expend;monincome;totincome;nonmoninc;y1_3amd.1.00;y1_3amd.2.00;y1_3amd.3.00;y1_3amd.4.00;y1_3amd.6.00;y1_3amd.8.00;y1_3amd.9.00;y1_3amd.10.00;y1_3amd.13.00;y1_3amd.14.00;y1_3amd.15.00;y1_3amd.17.00;y1_3amd.18.00;y1_3amd.19.00;y1_3amd.23.00;y1_3amd.28.00;hhch_0_3_sum;hhch_4_5_sum;hhch_6_11_sum;hhch_12_17_sum;hheld_63_65_sum;hheld_66_70_sum;hheld_71_80_sum;hheld_over81_sum;hheld_over63_sum;headsex;headeduc;headmerstatus;headage;aec_r;poverty;pweight;ae_r;hous_01;hous_13;hous_16;hous_29_1n;hous_29_2n;hous_29_3n;hous_29_4n;hous_29_5n;hous_29_6n;hous_39;hous_44;soc_01;soc_05;hous_47_8
32-32-24-36;2019,02;4;1;1;1;109,824074;15613,88889;15367,24013;0;1402,354269;0;14020,83337;0;45001,96239;70000;99388,0735;29388,0735;;;;45000;;;;;;;;;25000;;;;;;;;;1;;;1;2;5;3;69;110715,4844;1;109,824074;0,681043;1;1;1;0;0;1;0;0;0;2;3;2;;
32-34-22-20;2019,06;1;1;4;4;247,472222;62419,34524;0;7604,166667;7454,667314;22052,08333;91840,27863;0;183915,8739;100000;191840,2786;91840,27863;100000;;;;;;;;;;;;;;;;;;1;;;;;;;2;3;3;53;68184,97656;1;989,888916;3,084571;2;1;1;0;0;1;0;0;0;1;3;2;;1
32-35-00-86;2019,01;10;2;6;5;40,74537;96898,80952;72440,98512;0;4404,27867;85144,94048;30100;0;284584,7351;425416,6667;527957,6518;102540,9851;;;22500;;2916,666667;;;;;;;;;400000;;;;;;3;;;;;;1;;1;43;64179,25781;1;203,726852;3,808277;1;1;2;0;0;0;0;0;1;1;3;1;15;
32-37-00-33;2019,03;1;1;7;7;173,953704;77258,33333;31904,2306;18032,7381;9373,440878;18706,25;45841,66675;0;191743,2188;432666,6667;510412,564;77745,89735;360000;;;71000;;;;;;;1666,666667;;;;;;;;2;;2;;;;2;1;6;1;63;41194,09766;2;1217,675903;4,959367;2;1;1;0;1;1;0;0;0;1;3;2;;1
32-37-02-03;2019,02;2;2;2;2;128,05314;21291,66667;1774,305556;0;11672,39583;30322,91667;13941,66675;0;67330,55564;46666,66667;62382,63897;15715,9723;;;46666,66667;;;;;;;;;;;;;;;;;;;;2;;2;1;2;1;75;51805,1875;1;256,106293;1,481947;2;1;1;0;0;0;0;0;1;2;3;2;;
32-40-46-67;2019,04;4;1;5;5;109,824074;23029,76191;0;0;16408,47257;24162,5;50000;0;97192,26191;160000;210000;50000;160000;;;;;;;;;;;;;;;;;1;1;;;;;;;2;5;3;54;41899,35547;2;549,120361;3,557276;2;1;1;0;0;0;0;0;0;2;3;2;;
32-40-80-58;2019,06;1;1;5;5;21,481481;90337,5;15642,85714;0;4706,167098;10167,85714;95883,33203;0;212031,5463;131000;242526,1892;111526,1892;67000;;;33000;31000;;;;;;;;;;;;;;;2;;;;;;2;3;3;61;58787,82813;1;107,40741;3,807887;2;1;1;0;0;1;0;0;0;1;3;1;1;1
32-43-00-53;2019,09;1;1;2;2;317,287037;47819,34524;0;0;3874,398891;11493,15476;14869,44434;0;74181,94434;152000;166869,4443;14869,44434;100000;;;52000;;;;;;;;;;;;;;;;;;;1;;1;2;5;3;78;51757,14453;1;634,574097;1,827663;2;1;1;0;1;0;0;0;0;1;3;2;;1
32-44-44-92;2019,02;11;1;3;3;150,777778;63114,58333;33545,73908;0;1026,441791;113823,5119;46150;0;256633,8343;46666,66667;126362,4058;79695,73908;;;;;;;;;;;;6666,666667;40000;;;;1;;;;;;;;;1;5;1;22;80377,33594;1;452,333344;2,334661;2;1;1;0;1;0;0;0;0;2;2;2;;1
32-45-35-28;2019,04;6;2;2;2;146,666667;23780,30303;36629,2489;0;3235,411616;17495,45455;12138,88867;0;90043,89515;75066,66667;123834,8042;48768,13758;;3000;4166,666667;64900;;;;;;;;;3000;;;;;;;;;;2;;2;1;1;1;76;82738,14063;1;293,333344;1,481947;4;3;;1;0;1;0;0;0;2;4;2;;1
32-46-51-74;2019,02;1;1;3;3;294,296296;75368,15476;930,321386;2172,619048;2570,589476;45581,54762;54800;0;178852,6428;310000;365730,3214;55730,32139;310000;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;51;73386,03125;1;882,888916;2,600731;2;1;1;0;0;1;0;0;0;1;3;2;;
32-47-06-89;2019,02;10;1;3;3;51,435185;54858,63095;0;0;11634,63322;73651,78571;32444,44434;16666,66667;177621,5277;120000;152444,4443;32444,44434;120000;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;59;82879,13281;1;154,305557;2,600731;2;1;1;0;0;1;0;0;0;1;2;2;;1
32-49-77-07;2019,08;9;2;3;3;117,314815;53055,35714;50447,74795;0;3263,484051;33633,92857;12097,22217;0;149234,2558;276333,3333;338878,3034;62544,97011;180000;50000;46333,33333;;;;;;;;;;;;;;;;;;;;;;;1;6;1;57;64895,02344;1;351,944458;2,600731;1;1;1;0;0;0;0;0;1;3;3;2;;1
32-50-85-90;2019,11;1;1;5;5;164,703704;53576,78571;0;6517,857143;3076,279738;7104,464286;93388,88803;0;160587,9952;121700;215088,888;93388,88803;;70000;;51700;;;;;;;;;;;;;;;2;;;;1;;1;2;5;3;71;53735,92969;1;823,518494;3,557276;2;1;1;0;0;1;0;0;0;1;4;2;;2
32-55-89-12;2019,11;3;1;4;3;91,064815;23160,11905;0;0;1508,788643;6843,75;26700;48333,33333;105037,2024;156000;182700;26700;156000;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;62;45109,03125;1;273,194458;2,601145;2;1;1;0;0;1;0;0;0;1;1;2;;1
32-60-70-43;2019,1;10;1;2;2;51,435185;24398,51191;0;0;2840,124299;8038,690476;14100;0;46537,20238;34000;48100;14100;;;;34000;;;;;;;;;;;;;;;;;;;1;;1;2;3;3;79;43688,32422;2;102,870369;1,827663;2;1;1;0;0;1;0;0;0;1;2;2;;1
32-60-71-97;2019,06;7;2;5;5;259,527778;78540,17857;30834,89583;0;6158,892201;80997,32143;38000;0;228372,3958;234666,6667;303501,5625;68834,89583;168000;;66666,66667;;;;;;;;;;;;;;;;2;1;;;;;;1;6;1;45;62865,59766;1;1297,638916;3,557276;1;1;1;0;0;1;0;0;0;2;3;2;;1
32-61-00-94;2019,07;11;1;3;3;150,777778;52468,75;12137,80195;0;2001,365547;48065,35714;41562,5;0;154234,4091;272000;325700,302;53700,30195;220000;5000;2000;45000;;;;;;;;;;;;;;;;;;;;1;1;1;5;3;82;61849,51563;1;452,333344;2,600731;1;1;1;0;0;0;0;0;1;1;3;2;;1
32-68-65-10;2019,01;1;1;4;4;164,703704;50661,13095;0;586,607143;2318,382675;99744,94048;69800;0;220792,6786;240000;309800;69800;240000;;;;;;;;;;;;;;;;1;;1;;;;;;;1;3;1;37;52734,84375;1;658,814819;2,825577;2;1;1;0;1;0;0;0;0;1;3;2;;1
32-71-27-66;2019,11;2;2;2;2;128,05314;41892,04546;2101,515152;0;2351,25554;79518,93939;30900;0;154412,5;35000;68001,51515;33001,51515;;;35000;;;;;;;;;;;;;;;;;;;;;;;1;4;1;56;98246,59375;1;256,106293;1,481947;1;1;1;0;0;1;0;0;0;2;2;2;;
32-71-69-20;2019,08;3;2;3;3;222,138889;23008,03571;2538,143507;0;954,247709;18517,85714;5100;0;49164,03636;437583,3333;445221,4768;7638,143507;132000;286000;19583,33333;;;;;;;;;;;;;;;;;;;;;;;1;3;1;61;30443,35156;2;666,416687;2,600731;1;1;2;0;0;0;0;0;1;2;3;2;;
32-72-73-49;2019,06;9;1;2;2;117,453704;88990,47619;7573,26468;0;7331,392129;6128,27381;18641,66675;0;121333,6814;93900;120114,9314;26214,93143;;;;93900;;;;;;;;;;;;;;;;;1;;;1;2;2;5;3;90;66923,05469;1;234,90741;1,827663;1;1;1;0;0;0;0;0;1;1;2;2;;1
32-76-47-93;2019,04;1;1;4;4;92,657407;59464,58333;0;3041,666667;5600,526795;35416,66667;79725;40037,5;217685,4167;223000;302725;79725;180000;;;43000;;;;;;;;;;;;;;;;;;;;1;1;2;6;3;86;60919,60938;1;370,629639;3,340352;2;1;1;0;0;0;0;0;0;1;2;2;;2
32-76-61-99;2019,03;4;2;3;3;192,157407;28417,85714;9583,875543;0;2450,921206;4345,238095;14900;0;57246,97078;25000;49483,87554;24483,87554;;;;25000;;;;;;;;;;;;;;;;;1;;;;1;1;2;1;63;31988,95508;2;576,472229;2,600731;1;1;2;0;0;0;0;0;1;2;4;2;;
32-79-41-87;2019,01;6;2;4;2;146,666667;16338,09524;50396,07145;0;2587,792969;16294,64286;20915,27734;0;103944,0869;172133,3333;243444,6821;71311,34879;;;70833,33333;27000;;;;;;;;;;74300;;;;;;;1;;;;1;1;3;1;63;91013,22656;1;293,333344;1,828534;1;1;1;0;0;0;0;0;1;1;3;2;;1
32-83-33-78;2019,04;6;2;7;7;146,666667;20726,78571;44488,54359;3280,654762;4515,571426;170151,8571;110388,8867;70833,33333;419870,0613;350583,3333;505460,7636;154877,4303;170000;12000;36250;31000;;83333,33333;18000;;;;;;;;;;1;1;1;;1;;;;1;1;5;1;64;85613,39063;1;1026,666626;4,718781;1;1;1;0;0;1;0;0;0;2;3;2;;2
32-83-93-49;2019,04;2;2;3;3;128,05314;60201,60256;4632,692308;0;3059,526709;6785,25641;3000;0;74619,55128;8333,333333;15966,02564;7632,692308;;;8333,333333;;;;;;;;;;;;;;;;;;;;;;;2;2;1;59;29230,68555;2;384,159424;2,438432;1;1;2;0;0;1;0;0;0;4;4;2;;
32-88-89-39;2019,1;8;1;4;4;185,768519;89073,03571;0;0;4940,523233;0;25000;0;114073,0357;200000;225000;25000;200000;;;;;;;;;;;;;;;;1;;;;;;;;;2;5;3;59;41421,62109;2;743,074097;3,084571;1;1;1;0;0;1;0;0;0;1;3;2;;1
32-90-54-77;2019,07;10;2;3;3;40,74537;43626,19048;35210,64631;0;2615,189586;94194,94048;21494,44434;22500;217026,2216;93250;149955,0906;56705,09064;;;36250;57000;;;;;;;;;;;;;;;;;;1;;;1;1;3;1;67;83374,86719;1;122,236115;2,600731;1;1;1;0;0;0;0;0;1;1;3;2;;1
32-93-78-90;2019,12;8;2;3;1;126,657407;35261,60714;4071,850195;0;802,493062;26075;11290,27783;0;76698,73517;44000;59362,12803;15362,12803;;;;39000;;;;;;;;;;5000;;;;;;;;;1;;1;2;3;3;73;67907,85938;1;126,65741;1,000953;1;1;1;0;0;0;0;0;1;2;3;2;;1
32-94-76-57;2019,02;1;1;4;4;164,703704;69067,55952;564,880952;35848,21429;3184,777457;38281,54762;45800;0;189562,2024;712500;758864,881;46364,88095;660000;;;52500;;;;;;;;;;;;;;;;;;;1;;1;1;3;3;78;61469,37109;1;658,814819;3,340352;2;1;1;0;0;1;0;0;0;1;2;2;;1
32-96-48-64;2019,05;4;2;7;7;192,157407;50100,59524;4634,92066;0;4924,015614;64700,59524;105590,2773;0;225026,3885;320000;430225,198;110225,198;;320000;;;;;;;;;;;;;;;1;2;;;;;;;;1;3;3;57;58762,06641;1;1345,101807;4,718781;2;1;1;0;0;0;0;0;1;2;2;2;;
33-00-25-47;2019,1;4;2;3;2;192,157407;25919,34524;1979,551922;0;436,144651;13209,52381;17000;0;58108,42097;185090;204069,5519;18979,55192;;64000;25000;;;;;;;;;;;96090;;;;;;;;;;;;1;6;1;50;38059,42969;2;384,314819;1,828099;1;1;1;0;0;0;0;0;1;1;3;2;;
33-00-91-20;2019,03;6;1;3;3;156,330247;31329,16667;0;3910,714286;6313,027442;29982,14286;76772,22217;0;141994,246;269000;345772,2222;76772,22217;;;;;;;;;;;;;;269000;;;;;;1;;;;;;2;5;3;61;92438,97656;1;468,990753;2,169617;2;1;1;0;0;1;0;0;0;1;2;2;;1
33-00-95-14;2019,01;2;2;6;6;128,05314;96659,82143;25964,17045;0;7189,196429;27918,15476;15100;0;165642,1466;39000;80064,17045;41064,17045;;;;39000;;;;;;;;;;;;;;;1;2;;;1;;1;2;3;3;71;37328,07813;2;768,318848;4,266974;1;1;1;0;0;0;0;0;0;2;3;2;;
33-05-78-41;2019,11;1;1;4;4;254,351852;120406,5476;0;22269,34524;8208,514869;123261,9643;255736,1094;0;521673,9665;840000;1095736,109;255736,1094;770000;70000;;;;;;;;;;;;;;;;;;1;;;;;;1;6;1;60;122309,0078;1;1017,40741;3,340352;2;1;1;0;0;1;0;0;0;1;3;2;;2
33-10-15-16;2019,05;5;1;1;1;192,638889;1754,807692;6418,96778;0;2007,5;0;18350;0;26523,77547;55000;79768,96778;24768,96778;55000;;;;;;;;;;;;;;;;;;;;;;;;;2;3;3;51;58631,49219;1;192,638885;1;1;1;1;0;0;1;0;0;0;2;2;2;;
33-11-29-85;2019,1;6;2;5;3;146,666667;5648,809524;28897,92836;0;2491,295344;0;27500;0;62046,73788;129050;185447,9284;56397,92836;;5000;52250;71800;;;;;;;;;;;;;;;;;;;2;;2;1;1;1;80;44065,12109;1;440;2,601558;1;1;1;0;0;0;0;0;1;2;4;2;;1
33-11-64-25;2019,11;4;2;2;2;192,157407;31720,2381;2574,728863;0;1400,23573;34827,08333;46152,77734;0;115274,8276;180000;228727,5062;48727,50621;180000;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;26;58437,31641;1;384,314819;1,827663;1;1;1;0;0;0;0;0;1;2;4;2;;
33-13-45-58;2019,07;11;2;7;7;99,796296;133746,4286;83786,38847;10863,09524;6335,770983;97124,40476;77580,55469;0;403100,8717;580666,6667;742033,6098;161366,9432;150000;100000;55666,66667;;;;;;;;250000;;25000;;;;;;;1;;;;;;1;3;1;40;69419,30469;1;698,574097;5,435447;1;1;1;0;0;0;0;0;1;4;3;2;;1
33-15-11-95;2019,11;11;2;1;1;99,796296;45842,26191;15086,76437;0;2557,545067;20735,71429;14904,16667;0;96568,90722;51000;80990,93103;29990,93103;;;;40000;;;;;;;;;11000;;;;;;;;;;1;;1;2;1;3;80;91224,15625;1;99,796295;1;1;1;1;0;0;0;0;0;1;4;4;2;;
33-15-40-21;2019,02;8;2;5;5;126,657407;28895,83333;10632,48074;0;1393,096114;38838,9881;32715,27734;0;111082,5795;10833,33333;54181,09141;43347,75808;;;10833,33333;;;;;;;;;;;;;;1;;;;;;;;;1;3;1;58;36792,23828;2;633,287048;3,807887;2;1;1;0;0;0;0;0;1;1;3;2;;1
33-16-48-42;2019,03;7;1;4;4;199,569444;65700;3041,666667;0;4498,685633;11145,53571;67487,50037;0;147374,7027;103300;173829,167;70529,16703;;;;;29000;;;;;;;;;74300;;;;;1;1;;;;;;1;3;1;47;51769,11328;1;798,277771;3,084571;2;1;1;0;1;0;0;0;0;1;3;1;10;1
33-17-64-95;2019,02;11;1;5;5;150,777778;54967,26191;0;0;1051,306208;37303,86905;31627,77783;0;123898,9088;50000;81627,77783;31627,77783;;;;50000;;;;;;;;;;;;;;;;;;1;;;1;1;5;1;67;28630,12695;2;753,888916;4,056056;2;1;1;0;0;0;0;0;1;2;4;2;;1
33-18-71-83;2019,09;10;2;1;1;40,74537;32435,22727;11213,65172;0;1382,882994;37246,21212;5200;0;86095,09111;60333,33333;76746,98505;16413,65172;;;17333,33333;43000;;;;;;;;;;;;;;;;;;;;1;1;1;5;3;84;129219,4844;1;40,745369;0,810843;1;1;1;0;0;0;0;0;1;1;4;2;;
33-18-85-54;2019,1;9;1;1;1;117,453704;43843,45238;456,25;0;1765,331692;9964,285714;5600;0;59863,9881;135000;141056,25;6056,25;80000;;;55000;;;;;;;;;;;;;;;;;1;;;;1;2;5;3;63;76533,40625;1;117,453705;1;2;1;1;0;1;0;0;0;0;1;3;2;;1
33-20-17-73;2019,07;11;2;1;1;99,796296;21204,76191;2748,789005;0;574,890521;2715,77381;9683,333496;0;36352,65822;35000;47432,1225;12432,1225;;;;32000;;;;;;;;;3000;;;;;;;;;;1;;1;1;2;3;79;47851,82813;1;99,796295;1;1;1;1;0;0;0;0;0;1;3;4;2;;1
33-22-77-43;2019,05;4;1;6;6;109,824074;5757,440476;0;0;6200,499572;2520,238095;52416,66602;0;60694,34459;124000;176416,666;52416,66602;80000;;;;44000;;;;;;;;;;;;;1;1;2;;;;;;1;3;1;53;28467,38867;2;658,944458;3,77224;1;1;1;0;1;0;0;0;0;2;4;1;5;1
33-23-10-79;2019,08;1;1;3;3;118,388889;116343,75;0;0;3044,820517;26988,20238;130216,6719;0;273548,6243;200000;330216,6719;130216,6719;80000;;;120000;;;;;;;;;;;;;;;;;1;1;;1;3;1;6;1;68;105909,2344;1;355,166656;2,600731;2;1;1;0;0;1;0;0;0;1;3;2;;3
33-24-34-43;2019,03;5;2;1;1;156,842593;9429,166667;0;0;5274,032738;1803,27381;2000;19166,66667;32399,10714;34000;36000;2000;;;;17000;17000;;;;;;;;;;;;;;;;;;;;;2;1;2;57;32546,48047;2;156,84259;1;2;1;3;0;1;0;0;0;0;4;5;1;7;1
33-26-73-65;2019,11;1;1;3;3;310,212963;40258,63095;0;5648,809524;2975,290161;11840,77381;12700;0;70448,21429;225000;237700;12700;225000;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;46;38915,64063;2;930,638916;2,600731;2;1;1;0;0;1;0;0;0;1;3;2;;
33-28-35-19;2019,07;8;2;2;2;126,657407;23529,46429;521,428571;0;1454,772135;1086,309524;5527,777832;0;30664,98021;75500;81549,2064;6049,206403;;;;75500;;;;;;;;;;;;;;;;;;;;1;1;2;3;3;88;29917,23828;2;253,314819;1,827663;1;1;1;0;0;0;0;0;0;1;4;2;;
33-29-94-48;2019,02;1;1;5;4;326,87963;41844,64286;0;8907,738095;2108,202761;19423,21429;76250;0;146425,5952;104500;180750;76250;70000;;;;34500;;;;;;;;;;;;;;;3;;;;;;1;;5;40;37042,84766;2;1307,518555;3,084974;2;1;1;0;1;0;0;0;0;1;5;1;2;2
33-32-03-47;2019,06;2;1;2;2;76,87037;18366,98718;0;0;2892,391026;2292,948718;18066,66699;0;38726,60289;74000;92066,66699;18066,66699;;;;74000;;;;;;;;;;;;;;;;;;;1;1;2;1;2;1;81;41577,67188;2;153,740738;1,713607;2;1;1;0;0;1;0;0;0;1;2;2;;1
33-32-80-36;2019,05;3;1;5;4;91,064815;39541,66667;45581,61081;0;2694,554563;29113,09524;56800;0;171036,3727;360000;462381,6108;102381,6108;;100000;;;36000;;;;;;;;224000;;;;2;;1;;;;;;;1;;1;29;61376,75;1;364,259247;2,563394;2;1;1;0;0;1;0;0;0;1;3;1;2;1
33-33-42-98;2019,06;8;2;4;4;126,657407;35587,5;47159,05095;0;7646,321959;13622,32143;119061,1094;0;215429,9818;321583,3333;487803,4937;166220,1603;;35000;233583,3333;53000;;;;;;;;;;;;;;;;;;;;;;1;3;1;59;68757,32813;1;506,629639;3,340352;1;1;1;0;0;0;0;0;1;2;2;2;;1
33-33-60-33;2019,01;6;2;1;1;146,666667;3954,166667;14396,31696;0;3375,978423;2281,25;13925;0;34556,73363;39500;67821,31696;28321,31696;;;1500;38000;;;;;;;;;;;;;;;;;;;;1;1;2;3;3;86;60799,48828;1;146,666672;1;1;1;2;0;0;0;0;0;1;2;4;2;;2
33-33-89-50;2019,12;1;1;4;4;326,87963;132095,2381;0;0;4068,642092;69535,33333;44833,3335;0;246463,9049;288500;333333,3335;44833,3335;177000;;;111500;;;;;;;;;;;;;;;;;2;;;;2;1;6;1;65;69405,42188;1;1307,518555;3,340352;2;1;1;0;1;1;0;0;0;1;3;2;;1
33-34-68-04;2019,11;4;2;3;3;192,157407;28222,32143;988,541667;0;3168,195857;14386,60714;25466,66602;0;69064,13625;83333,33333;109788,541;26455,20768;;;83333,33333;;;;;;;;;;;;;;;;;;;;;;;1;2;1;48;41072,09375;2;576,472229;2,600731;1;1;2;0;0;1;0;0;0;2;3;2;;
33-39-41-41;2019,06;4;2;8;8;192,157407;57596,13095;802,99381;0;5070,6674;102612,7976;52033,33398;0;213045,2564;25000;77836,3278;52836,3278;;;;25000;;;;;;;;;;;;;2;1;;1;;;;;;1;3;1;51;47575,04688;1;1537,259277;5,164202;1;1;1;0;0;0;0;0;1;2;4;2;;
33-39-55-45;2019,11;3;1;5;5;91,064815;15034,52381;3899,94211;0;1156,824357;24250;58452,77832;0;101637,2442;209333,3333;271686,0538;62352,72043;120000;;;;6000;83333,33333;;;;;;;;;;;1;;2;;;;;;;1;3;1;34;37345,57813;2;455,324066;3,303996;2;1;1;0;0;1;0;0;0;1;3;1;1;1
33-39-87-12;2019,02;6;1;2;2;156,330247;39889,28571;0;0;2858,804562;47797,61905;18200;31666,66667;137553,5714;179600;197800;18200;;150000;;29600;;;;;;;;;;;;;;;;;1;;;;1;1;4;1;65;72462,67188;1;312,660492;1,827663;3;1;1;0;0;1;0;0;0;1;3;2;;
33-40-52-25;2019,02;9;2;2;2;117,314815;56097,02381;14448,95222;0;2481,465203;45773,21429;6700;3750;126769,1903;250000;271148,9522;21148,95222;150000;100000;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;60;73123,49219;1;234,629623;1,827663;1;1;1;0;0;0;0;0;1;1;3;2;;1
33-40-54-61;2019,04;10;1;5;5;51,435185;40953,86905;5127,380952;3041,666667;6715,170461;109565,1786;51329,16699;2916,666667;212933,9289;216600;273056,5479;56456,54794;175000;;;41600;;;;;;;;;;;;;;1;1;;;1;;;1;2;3;3;68;54805,09766;1;257,175934;3,557276;2;1;1;0;0;0;0;0;0;1;3;2;;1
33-46-04-22;2019,03;7;1;1;1;199,569444;66590,77381;0;0;4342,661269;17380,95238;44908,33301;0;128880,0592;85000;129908,333;44908,33301;;;;85000;;;;;;;;;;;;;;;;;;1;;;1;1;6;4;66;142269,8906;1;199,569443;1;2;1;1;0;0;1;0;0;0;1;3;2;;1
33-50-48-21;2019,09;9;1;5;5;117,453704;321895,2381;61852,72134;5866,071429;3278,357269;129270,8333;141502,776;37500;697887,6402;571875;775230,4974;203355,4974;110000;325000;6875;130000;;;;;;;;;;;;;;;1;;;1;1;;2;1;5;1;72;121785,8672;1;587,268494;3,807887;1;1;1;0;0;0;0;0;1;2;2;2;;1
33-51-98-12;2019,01;7;1;1;1;199,569444;17750,29762;0;0;2757,693571;13928,66071;13311,11133;0;44990,06966;27000;40311,11133;13311,11133;27000;;;;;;;;;;;;;;;;;;;;;;;;;2;3;3;51;91650,99219;1;199,569443;1;2;1;1;0;1;0;0;0;0;1;2;2;;1
33-53-18-65;2019,09;2;2;2;2;128,05314;44611,11111;0;0;2863,56908;1901,041667;5741,666748;0;52253,81953;93583,33333;99325,00008;5741,666748;;;14583,33333;79000;;;;;;;;;;;;;;;;;;;2;;2;1;1;1;79;41579,17188;2;256,106293;1,598405;1;1;1;0;0;0;0;0;1;4;3;2;;
33-56-45-81;2019,03;7;2;5;5;259,527778;25158,92857;28627,02239;0;5779,166667;43083,33333;135319,4453;100000;332188,7296;459083,3333;623029,801;163946,4677;400000;;59083,33333;;;;;;;;;;;;;;;;;;;;;;;1;5;1;53;80750,79688;1;1297,638916;4,056056;1;1;1;0;0;0;0;0;1;2;2;2;;1
33-61-02-83;2019,02;3;1;4;4;91,064815;24311,60714;34127,17069;0;3141,607143;60485,71429;41500;0;160424,4921;299000;374627,1707;75627,17069;288000;;;;;;;;;;;;11000;;;;1;1;;;;;;;;1;3;1;29;70525,32031;1;364,259247;2,825577;2;1;1;0;0;1;0;0;0;1;3;2;;2
33-64-39-52;2019,03;2;2;2;2;128,05314;22834,22619;2239,631157;0;3510,952381;7017,559524;15034,72217;0;47126,13904;133458,3333;150732,6867;17274,35333;;;54458,33333;79000;;;;;;;;;;;;;;;;;;;1;1;2;1;2;1;81;41359,21484;2;256,106293;1,827663;1;1;1;0;0;0;0;0;1;4;2;2;;1
33-66-89-30;2019,04;5;2;4;3;156,842593;39780,65476;3155,729167;0;4362,619048;36614,58333;20900;0;100450,9673;120000;144055,7292;24055,72917;120000;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;60;87792,15625;1;470,527771;2,601145;1;1;1;0;0;1;0;0;0;2;2;2;;2
33-68-32-90;2019,12;11;2;2;2;99,796296;44864,58333;1938,371273;0;1781,920067;46037,79762;5600;0;98440,75223;138100;145638,3713;7538,371273;83500;;;29600;;;;;;;;;;25000;;;;;;;1;;;;1;2;5;3;64;65700,27344;1;199,59259;1,827663;2;1;1;0;0;1;0;0;0;2;4;2;;1
33-68-64-33;2019,11;1;1;1;1;317,287037;22834,22619;0;0;1961,800583;2890,47619;5427,777832;0;31152,48021;127000;132427,7778;5427,777832;;;;27000;;;;;;;;;;50000;;50000;;;;;;;;;;1;3;3;62;45019,625;1;317,287048;1;1;1;1;0;1;0;0;0;0;2;4;2;;1
33-71-06-08;2019,12;1;1;3;3;164,703704;88642,85714;0;0;3535,751459;50513,39286;97933,33203;0;237089,582;239000;336933,332;97933,33203;210000;;;29000;;;;;;;;;;;;;;;;;1;;;;1;1;6;2;31;83909,71875;1;494,111115;2,600731;2;1;1;0;1;1;0;0;0;1;3;2;;2
33-71-29-73;2019,02;8;1;4;3;185,768519;72500,29762;0;0;8176,948044;34457,7381;18100;35000;160058,0357;100000;118100;18100;100000;;;;;;;;;;;;;;;;;;;;;;;;;1;5;1;53;62664,61328;1;557,305542;2,601145;4;1;1;0;0;0;0;0;1;1;2;2;;
33-72-38-72;2019,08;7;1;2;2;199,569444;29330,35714;0;0;2699,445343;9885,416667;12869,44434;0;52085,21815;69000;81869,44434;12869,44434;;;;29000;;;;;;;;;40000;;;;;;;;;1;;;1;1;3;1;68;43700,21484;2;399,138885;1,827663;2;1;1;0;1;0;0;0;0;2;2;2;;1
33-73-19-67;2019,05;8;1;1;1;185,768519;16729,16667;0;0;3020,222113;369,345238;8819,444336;0;25917,95624;56000;64819,44434;8819,444336;;;;38000;18000;;;;;;;;;;;;;;;;;1;;;1;2;3;3;70;44796,32031;1;185,768524;1;4;1;1;0;1;0;0;0;0;1;5;1;10;
33-76-14-29;2019,07;5;1;2;1;192,638889;15686,30952;0;0;2570,700753;869,047619;15231,94434;0;31787,30148;100300;115531,9443;15231,94434;;;;26000;;;;;;;;;;74300;;;;;;;1;;;;1;2;3;3;64;58775,58594;1;192,638885;1,000477;2;1;1;0;0;0;0;0;1;1;3;2;;1
33-79-09-92;2019,08;6;2;3;2;146,666667;4214,880952;27513,1004;0;4019,345242;36500;8400;25000;101627,9814;14833,33333;50746,43373;35913,1004;;;14833,33333;;;;;;;;;;;;;;;;;;;;;;;1;3;1;47;63466,31641;1;293,333344;1,828099;1;1;2;0;0;0;0;0;1;1;5;2;;
33-80-22-06;2019,04;2;2;1;1;128,05314;9972,321429;5712,448474;0;854,056548;4127,97619;3000;0;22812,74609;35000;43712,44847;8712,448474;;;;35000;;;;;;;;;;;;;;;;;;;;1;1;1;3;3;84;38374,89063;2;128,053146;1;1;1;1;0;0;0;0;0;0;4;3;2;;
33-83-58-12;2019,02;7;1;4;3;199,569444;130552,6786;0;0;11758,28502;17207,14286;97938,88672;0;245698,7081;203600;301538,8867;97938,88672;55000;;;;;;;;;;;;;148600;;;;;;1;;;;;;1;;1;53;107387,3281;1;598,708313;2,335081;2;1;1;0;0;1;0;0;0;1;3;2;;1
33-89-02-17;2019,02;6;2;1;1;146,666667;16707,44048;21015,61382;0;2960,532924;5322,916667;13200;0;56245,97096;98083,33333;132298,9472;34215,61382;;15000;31083,33333;34000;18000;;;;;;;;;;;;;;;;;;;;;2;5;2;60;88227,53125;1;146,666672;1;4;1;2;0;0;1;0;0;0;4;4;1;15;
